Approved loan,Duration (in months),Currency,Age,Number of family members ,Number of years at the current address,Employment Type ,Current years at job,Credit Registry Information,Monthly Installment of the loan,Other installments of other loans,Monthly Income ,Reference,Other debitors/guarantors,Number of existing credits at the bank,Collateral Type_Residential,Collateral Type_Commercial,Collateral Type_Land,Collateral Type_Deposits pledge,Collateral Type_Others,Savings_ALL,Current account_ALL,M,F,Married,Single,Widowed,Divorced,Separated,University,College/High school,Secondary/Less than high school,Elementary,Residential Status_Owner,Residential Status_Co-owner,Residential Status_Live with parents,Residential Status_Others,Residential Status_Rent,Consumer loan,Furniture loan,Loan for car purchase,Mortgage loan,Education loan,Reconstruction loan,Holidays loan ,Medical loan,Loan for energy efficence,Loan classification
400000,24,0,56,3,9.41,7,20.75,2,17872.79,2400,116027,2,1,2,0,0,0,0,0,0,54334.51,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
500000,60,0,39,1,5.33,7,10.91,2,10109.99,15600,80750,2,1,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
400000,36,0,34,3,14.83,6,6.33,3,12442.48,0,45016,2,1,2,0,0,0,0,0,13271.78,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
680000,78,0,44,4,17.91,6,6.91,2,11762.39,0,57979,1,1,2,0,0,0,0,0,66833.33,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
415000,24,0,51,4,10.66,7,5.75,1,18547.76,0,45000,3,1,1,0,0,0,0,0,0,27225.72,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
210000,24,0,51,2,38.75,7,19.91,2,9409.69,0,45000,1,1,1,0,0,0,0,0,0,27516.24,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
950000,36,0,54,2,16.16,7,17.25,1,29333.22,0,150000,1,1,1,0,0,0,0,0,0,22843.78,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1000000,36,0,58,5,24.16,6,15.16,2,30877.08,0,87000,2,1,1,0,0,0,0,0,0,41269.0509,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
450000,24,0,55,1,18.66,6,17.33,2,19619.22,0,100000,2,0,1,0,0,0,1,0,1717857.083,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
200000,24,0,53,4,21.5,6,14.5,2,8977.2,50000,161873,2,0,3,0,0,0,0,0,189.17,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3000000,120,0,39,4,10.58,6,15,2,33512.07,0,122311,2,1,1,1,0,0,0,0,1190625.35,743381.12,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
400000,12,0,57,2,18.83,6,36.25,2,34573.71,5100,73600,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
150000,18,0,38,1,11.08,6,14.41,2,8802.75,30000,88900,1,1,2,0,0,0,0,0,0,693052.5,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
400000,36,0,27,1,13.91,6,10.25,1,12349.81,0,60000,2,1,1,0,0,0,0,0,0,68.88,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
874000,36,0,47,3,18.5,7,9.58,2,26906.75,10011,100000,1,1,2,0,0,0,0,0,0,18576.2623,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1000000,60,0,53,3,50,7,11,2,22687.75,8400,96000,1,1,2,0,0,0,0,0,0,9588.95,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3000000,84,0,31,3,30.83,6,12.25,2,46393.81,0,120266,1,1,1,1,0,0,0,0,0,9923.11,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2600000,120,0,53,5,22.41,6,33.16,2,28938.66,0,70242,2,1,1,1,0,0,0,0,0,824.42,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1000000,48,0,55,4,32.25,6,18.75,2,25317.78,68167,190000,1,1,2,0,0,0,0,0,0,182.06,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
420000,36,0,42,4,33.75,6,19.16,2,12968.37,0,80000,1,1,1,0,0,0,0,0,0,387.83,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2200000,84,0,57,4,2.66,6,2.66,2,38816.49,0,96600,1,0,1,0,0,0,0,0,0,6381.94,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
500000,36,0,49,4,31.33,6,5.33,2,15503.11,0,49000,2,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
350000,32,0,64,3,15.41,7,10.75,2,12149.78,0,50000,1,1,1,0,0,0,0,0,0,84129.45,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
400000,24,0,57,4,16.5,6,34.5,3,17945.75,0,80000,1,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
350000,24,0,46,1,14.33,7,11.66,2,15645.95,8500,84000,1,1,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000000,36,0,53,6,11.75,6,8,3,31042.47,1000,130000,2,1,1,0,0,0,0,0,6059.31,7288.93,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
650000,24,0,50,2,29.66,6,10.33,2,29043.29,700,120000,2,1,1,0,0,0,0,0,0,170.92,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
300000,36,0,51,2,26.41,6,7.08,2,9235.72,0,82480,1,0,1,0,0,0,0,0,617.3739,1047812.96,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1000000,60,0,53,4,15.16,6,26.66,3,20277.91,14800,130000,2,1,1,0,0,0,0,0,3897220.843,73561.455,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
300000,36,0,45,4,24.33,6,23.58,2,9364.89,0,64000,1,1,2,0,0,0,0,0,0,225.55,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
310000,14,0,57,1,13.91,6,15.91,2,23157.13,0,60000,2,0,1,0,0,0,0,0,0,503.78,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
170000,36,0,43,1,5.5,6,8.66,2,5249.1,24318,43812,2,1,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
400000,36,0,38,4,37.41,6,16.58,2,12525.87,5000,90000,2,1,1,0,0,0,0,0,1400966.74,5653.23,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
6082000,240,1,29,2,19.33,7,6.33,2,323.32,0,100000,1,1,1,0,1,0,0,0,670.28,41958.4415,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2100000,120,0,48,3,10.75,6,22.75,4,25915.84,0,95000,1,1,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
410497.01,36,0,54,3,11.91,6,4.91,2,15392.88,0,62686,2,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
440000,27,0,52,4,26.33,6,29.33,2,17709.88,0,100000,2,1,1,0,0,0,0,0,0,70.17,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
400000,36,0,34,4,9.91,6,10.25,2,12401.99,9000,100000,2,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
350000,30,0,48,2,27.08,6,25.08,2,12806.66,0,90000,2,1,1,0,0,0,0,0,0,48696.9,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
616000,24,0,37,4,22,6,12,2,27581.34,3000,105000,1,1,1,0,0,0,0,0,516.97,15493.73,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
250000,12,0,37,2,14.5,6,10.08,2,21380.85,0,70000,1,0,2,0,0,0,1,0,601959.35,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
300000,12,0,38,4,8.16,6,10.41,1,25839.34,0,60000,2,0,1,0,0,0,0,0,20051.51,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
750000,60,0,41,4,18.41,6,13.08,3,15180.85,500,113000,2,1,3,0,0,0,0,0,620.57,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
200000,30,0,36,4,7.33,6,7.58,2,7304.58,0,38681,2,1,1,0,0,0,0,0,0,352.58,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
200000,12,0,62,2,14,7,10,2,17314.56,11262,50000,2,0,2,0,0,0,1,0,600000,18556.49,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
700000,48,0,51,2,6.25,7,2.08,2,17574.16,0,145398,1,1,1,0,0,0,0,0,0,27292.93,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
100000,12,0,48,3,12.66,6,7.41,2,8615.83,0,30566,2,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
4500000,120,0,33,2,8.66,6,2.25,2,47729.56,0,96362,2,0,1,0,0,0,0,0,0,33748.64,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
500000,24,0,52,4,24.66,6,17.33,2,22351.27,3362,88000,2,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2100000,96,0,58,1,32.83,6,7.5,2,27392.9,0,92000,2,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
570000,24,0,49,4,13.33,6,18.33,2,25468.72,10000,140000,2,1,1,0,0,0,0,0,0,564.58,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
600000,36,0,51,3,14.08,6,6.08,2,18581.24,0,89786,2,1,2,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
650000,36,0,47,2,9.91,6,10.41,2,20798.55,8000,77000,2,1,1,0,0,0,0,0,243.58,767.5,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
170000,18,0,44,1,16.83,7,12.41,2,10015.11,1700,60000,2,0,3,0,0,0,0,0,0,44105.43,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
300000,24,0,58,3,33.16,6,25.58,2,13404.59,0,42000,1,0,1,0,0,0,0,0,0,441.08,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
300000,12,0,60,4,20.08,6,27.08,3,25888.92,0,141613,2,0,1,0,0,0,0,0,0,387.17,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
400000,36,0,35,3,4.58,6,9.58,1,12465.56,0,62050,2,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
500000,36,0,37,3,15.83,7,6.83,2,15553.11,33900,159000,1,1,2,0,0,0,0,0,0,92477.84,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
400000,36,0,58,2,25.58,6,24,2,12350.83,0,68000,2,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
150000,12,0,48,4,20.25,6,1.91,2,12909.96,15200,47500,2,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
270000,20,0,54,4,25.75,6,9.08,2,14440.44,0,85000,2,0,1,0,0,0,0,0,543.2,71898.64,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
250000,24,0,49,4,26.16,6,3.5,2,11249.9,0,50000,2,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
120000,18,0,58,1,38.08,6,26.08,2,7031.29,5000,39000,2,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
500000,36,0,32,1,6.5,6,8,2,15398.02,0,100000,2,1,1,0,0,0,0,0,0,430.81,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1000000,36,0,34,3,2.83,6,7.83,4,30877.08,13000,160000,2,1,1,0,0,0,0,0,0,501.72,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
151000,18,0,67,2,30.91,3,10,2,8624.37,0,19648,1,0,1,0,0,0,1,0,254.3,1185.76,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1216400,72,1,35,4,9.33,7,10.5,2,151.26,2000,29202,1,1,2,0,0,0,1,0,133947,87217.72,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
200000,24,0,53,4,24.58,6,26.58,2,8999.91,0,39000,2,0,1,0,0,0,0,0,0,593.37,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
400000,18,0,34,4,10.5,6,12.33,3,23437.68,0,150000,1,1,2,0,0,0,0,0,1331.82,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
100000,12,0,50,4,17.66,6,23.25,3,8606.64,0,48600,2,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
150000,24,0,36,5,14.08,6,13.08,2,6749.68,5000,34760,1,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
100000,12,0,55,2,29.5,6,13.5,4,8603.04,7200,33841,2,0,1,0,0,0,1,0,1000103.66,9348.37,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
500000,48,0,58,3,26.5,6,34.91,3,12154.26,0,73252,2,1,1,0,0,0,0,0,0,10386.97,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
500000,36,0,40,2,10.83,7,2.66,3,15485.23,18900,75000,2,1,2,0,0,0,0,0,0,74.67,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
800000,60,0,35,4,4.58,6,12.25,2,16193.79,4955,90000,1,1,1,0,0,0,0,0,145.37,2786.84,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
350000,30,0,41,3,18.33,8,5.08,2,12841.4,0,60000,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
200000,24,0,34,4,22.08,6,14,3,8954.5,0,18592,1,0,1,0,0,0,0,0,608.85,9813.5,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
800000,60,0,38,3,13.5,6,10.16,2,17212.32,17000,45700,1,1,2,0,0,0,0,0,816.3799,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
115000,12,0,32,1,20.83,6,11.83,3,9887.07,0,40000,2,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
500000,24,0,50,4,26.41,6,37.5,2,22499.79,0,95000,2,1,1,0,0,0,0,0,0,261.96,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3100000,120,0,43,3,24.75,6,19.5,2,34297.47,0,452046,1,1,1,1,0,0,0,0,0,604350.6,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
150000,18,0,52,3,37.25,6,24.5,2,8802.75,0,75454,2,1,2,0,0,0,0,0,525.01,91.55,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
538766.37,36,0,53,3,17.33,6,2.41,1,21613.95,0,83200,2,1,2,0,0,0,0,0,1114.1955,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
200000,24,0,36,3,4.58,6,9.41,2,9019.65,0,60000,2,1,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
400000,36,0,49,2,16.58,6,2.58,2,12888.09,0,57000,2,0,1,0,0,0,0,0,0,208.05,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
6504834.31,240,0,31,1,12.08,6,3.58,4,51013.65,18400,130000,2,1,1,1,0,0,0,0,0,19.6,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
600000,30,0,36,3,6.91,6,10.08,2,21935.07,0,80000,2,1,1,0,0,0,0,0,0,292.47,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
130000,12,0,29,2,18.66,7,1,1,11248.47,0,100000,2,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
500000,72,0,55,2,35.25,6,18.75,2,8790.01,0,69764,1,1,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
220000,36,0,32,2,31.91,7,9.08,2,6791.89,0,78483,2,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
210000,24,0,58,2,20.08,6,32.41,2,9402.61,27000,83000,2,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
200000,12,0,55,3,18.66,7,13.66,2,17286.91,0,69952,2,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
973120,48,1,57,1,4.33,7,11.91,2,189.75,25000,120000,1,0,3,0,0,0,0,0,0,73,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
200000,30,0,36,5,12.66,6,6,2,7268.2,0,109023,2,0,2,0,0,0,0,0,0,2689.5,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
80000,12,0,64,1,15.5,7,4.5,3,6883.06,3700,32476,2,0,1,0,0,0,0,0,0,633.69,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
800000,36,0,59,3,33.58,6,28.58,2,24669.27,39200,100000,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
700000,60,0,59,1,24.16,6,20.91,3,15069.17,0,54534,1,1,1,0,0,0,0,0,0,8775.73,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
300000,24,0,49,3,3.16,6,10.16,2,13404.58,0,100000,2,0,1,0,0,0,0,0,0,392.43,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1000000,36,0,51,3,11.83,6,10.16,1,30785.74,0,215000,1,1,1,0,0,0,0,0,0,3209.65,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
300000,24,0,49,1,18.91,6,9.91,2,13499.88,0,60000,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
300000,24,0,50,2,21.5,6,14.5,2,13422.37,0,72000,2,0,1,0,0,0,0,0,9531.11,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
600000,26,0,56,3,16.58,6,11.58,1,25074.56,0,53614,2,1,1,0,0,0,0,0,143035.76,66167.85,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
300000,18,0,35,1,14.33,6,9.41,2,17673.21,0,50000,2,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1000000,48,0,56,3,19.58,6,4.58,2,26428.47,0,92000,2,1,1,0,0,0,0,0,0,662.78,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6000000,180,0,57,5,17.83,6,21.83,3,48760.55,0,177547,1,1,1,1,0,0,0,0,0,2062.38,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
700000,60,0,54,1,31.5,6,35.5,2,14874.97,17000,43000,1,1,1,0,0,0,0,0,6823.9908,17697.28,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
200000,24,0,36,1,35.91,6,11.25,2,8999.41,0,54413,2,0,1,0,0,0,0,0,0,601.09,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1000000,84,0,48,4,15.66,6,20.08,2,15479.09,80000,261000,1,1,2,0,0,0,0,0,0,17847.1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
500000,36,0,47,1,12.25,6,12.25,3,15517.11,0,100000,2,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2977669.26,102,0,57,5,54.33,6,26.33,3,39183.21,0,162083,2,1,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
300000,24,0,45,5,17.08,6,17.16,2,13108.32,1583,157430,1,0,1,0,0,0,1,0,0,19928,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
400000,24,0,47,1,38.41,6,14.41,3,18041.49,12300,67615,2,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
95000,24,0,44,2,18.08,6,19.08,2,4270.56,25000,151000,2,0,1,0,0,0,0,0,0,26363.37,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1000000,36,0,45,1,19.58,6,5.58,2,30874.65,0,70000,2,1,1,0,0,0,0,0,0,33.79,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
515000,24,0,47,2,34.91,6,21,2,23209.05,0,175530,2,1,2,0,0,0,0,0,144759.17,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
100000,12,0,55,2,9.16,7,2.16,2,8675.73,0,50000,1,0,1,0,0,0,0,0,0,14852.57,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
821329.31,36,0,54,4,7.33,6,13.33,2,30789.18,15000,127000,2,1,1,0,0,0,0,0,644.49,101068.16,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
389014.18,33,0,53,3,17.08,6,15.75,3,13723.78,0,175000,2,1,3,0,0,0,0,1,220008.66,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
725948.23,60,0,44,1,25.5,6,6.83,2,17356.02,0,90811,1,1,2,0,0,0,0,0,0,19320.29,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
660314.67,84,0,29,2,3.41,7,4.41,2,16654.93,25000,85000,1,1,1,0,0,0,0,0,0,3363.8,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
750000,36,0,53,3,16.91,6,8.91,2,23769.59,18225,64900,2,0,1,0,0,0,0,1,0,679.93,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2432800,180,1,55,2,16.25,6,6.83,1,155.88,0,125651,1,1,3,1,0,0,0,0,0,7722.6444,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
200000,24,0,55,2,23.33,6,10.25,2,8954.5,0,51726,2,0,1,0,0,0,0,0,0,1128.07,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
400000,36,0,54,3,8.58,6,16.41,2,12381.62,2000,80000,1,1,2,0,0,0,0,0,8.71,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
240000,18,0,55,2,20.75,6,3.75,2,14062.6,6823,62151,1,0,2,0,0,0,0,0,0,477.07,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
3300000,240,0,28,1,3.58,6,3.25,2,24101.01,0,91000,1,1,1,1,0,0,0,0,0,297489.05,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
